repovizz,framerate=86.132812,minval=0.000000,maxval=1.000000
0.868202,0.931962,1.173033,1.158705,1.801969,2.593851,2.109883,2.049235,1.979545,0.112555,-0.494844,0.275063,1.145114,1.178568,2.769391,1.394384,2.352513,2.737738,3.006197,2.944638,2.823185,3.013193,3.808361,3.580828,4.122330,3.444710,2.870876,2.477103,1.906055,2.039864,1.659105,1.532869,1.359460,1.450073,1.223030,1.212573,1.068120,1.185348,1.148378,1.073702,1.139813,1.184126,1.224109,1.087025,1.144006,1.099186,1.112261,1.136608,1.249512,1.327841,1.241805,1.237571,1.262811,1.465541,1.360667,1.520895,1.243586,1.164928,1.229238,1.217996,1.295596,1.214473,1.300781,1.192463,1.234019,1.232861,1.324498,1.327994,1.184285,1.183782,1.328851,1.156774,1.280667,1.184705,1.208441,1.176863,1.560868,1.534568,1.629216,1.577583,1.371450,1.201391,1.230862,1.327755,1.255598,1.133493,1.112955,1.071976,1.129818,1.130381,1.139443,1.189219,1.097686,1.292442,1.345392,1.318312,0.084680,0.052062,0.805172,1.121704,1.253208,1.287036,1.071460,1.092370,1.190967,1.201951,1.256355,1.188545,1.112651,1.152209,1.153455,1.215028,1.089669,1.071378,1.104952,1.158220,1.235970,1.152047,1.184420,1.219700,1.191890,1.166858,1.165597,1.301388,1.211056,1.266963,1.199957,1.159064,1.287954,1.423628,2.060592,2.265430,2.981881,3.251734,3.371441,3.376561,3.433254,3.296094,3.124428,4.110526,4.435368,4.158878,3.642732,3.242084,2.635138,2.507110,1.476911,1.411507,1.319244,1.086286,1.046190,-0.497201,-0.419387,0.556005,0.675713,0.776890,0.813522,0.634297,0.978584,1.050168,0.957702,0.886830,0.953580,0.832205,0.951793,1.093854,1.113645,0.560298,1.245042,3.953218,5.326283,5.071978,4.547769,4.582684,4.930592,4.530371,3.894047,3.563215,4.586042,5.446515,4.825028,4.191415,2.005839,1.506000,1.349894,1.259176,1.004992,1.709515,1.845121,1.576662,1.291018,1.192707,1.108322,1.023833,1.126838,1.170177,1.272792,1.162595,1.053300,1.039878,0.997586,0.969389,1.083917,1.170894,1.272589,1.231282,0.955125,0.901789,0.927877,0.959136,1.047417,1.026393,1.298073,1.212487,1.358398,1.341893,1.172858,1.352571,1.716894,1.261643,1.037329,0.973730,1.038894,1.208662,1.222214,1.327190,1.316108,1.228057,1.335679,1.372646,1.385606,1.359473,1.319144,1.236867,1.056752,1.048744,1.080180,1.024529,1.122187,1.085864,1.044115,1.036592,1.134459,1.081715,1.126694,1.181752,1.211688,1.254691,1.102889,1.260494,1.204779,1.169473,1.128001,1.171741,1.287116,1.249592,1.252422,1.125195,1.147030,1.048900,1.075649,1.066933,1.188713,1.197826,1.137296,1.129258,1.281096,1.202895,1.188535,1.180412,1.047556,1.043408,0.976848,0.990420,1.002518,1.029979,1.021890,1.074221,1.116369,2.019832,2.426881,3.122978,3.308561,3.341761,3.379116,3.532314,3.465302,3.316773,3.418329,3.417856,3.663454,3.643239,3.590307,3.319975,3.466604,3.601442,3.777988,3.763489,3.866448,3.807927,3.677498,3.688504,3.348974,3.197434,3.148104,3.158602,3.321229,3.488041,3.433623,3.490871,3.429220,3.500046,3.535640,3.214546,3.076395,3.174829,3.249343,3.417135,3.552235,3.279857,3.243259,3.099249,3.152856,2.983479,2.880085,2.848624,2.392105,2.371686,2.312646,2.273442,2.257866,2.309338,2.405822,2.465017,2.494159,2.276859,2.392410,2.450358,2.401148,2.306801,2.290673,2.291986,2.070383,2.078969,2.278128,2.253224,2.337307,2.341281,2.211610,2.146112,2.065063,2.107445,2.072083,2.307158,2.499221,2.502985,2.443270,2.223351,2.192033,2.258031,2.224445,2.307429,2.268220,2.173566,2.132162,2.184711,2.239434,2.484878,2.504925,2.346979,2.522828,2.427185,2.699976,2.807166,2.695938,2.734330,2.578691,2.313977,2.327509,2.540929,2.780632,2.789643,2.847227,2.953790,2.969261,3.061425,3.083266,2.933314,2.912781,2.661760,2.522666,2.754501,2.610405,2.969076,3.117890,3.224714,3.085084,3.135812,3.055300,3.045636,3.075315,2.822756,2.653797,2.794989,2.945063,3.103009,3.075682,3.095234,3.178311,3.319973,3.254084,3.101825,2.890785,2.857648,2.862415,2.913957,3.173373,3.546913,3.478186,3.363233,3.412466,3.317654,3.427167,3.554671,3.355079,2.974379,3.171093,3.350190,3.383357,3.257642,3.557389,3.783254,4.172360,3.899115,3.955575,3.998066,3.727775,3.286380,3.360987,3.688861,3.690531,3.908285,4.047308,3.815609,3.660579,4.029387,3.959874,3.978089,3.954581,3.505561,3.697524,3.734889,3.572842,3.484940,3.509205,4.556502,4.499238,3.650648,3.543433,3.611588,3.446238,3.492746,3.461221,3.645150,3.941731,4.213433,4.441400,4.442383,4.611018,4.780086,4.673821,4.285450,4.093678,3.863769,4.102905,4.208513,4.340077,4.053121,4.124702,3.958100,3.958783,3.995009,4.026206,3.550276,3.632013,3.761063,3.729914,3.992847,4.133077,4.158093,4.190836,4.315535,4.492416,4.231726,4.059396,3.848962,3.940385,3.762836,3.881009,4.130151,4.215356,4.315904,4.203532,4.194020,4.344464,4.266138,4.030146,3.724451,3.845094,4.109908,4.043561,4.272091,4.383508,4.481723,4.624186,4.530264,4.350594,4.315663,4.254851,4.116145,4.203548,4.388538,4.129762,4.171098,3.238007,3.419457,3.917806,3.918160,3.928940,3.727914,3.663013,3.578277,3.587277,3.624481,3.603008,3.520304,3.204923,3.128463,3.312181,3.269115,3.176615,3.278411,3.194459,3.363590,3.094099,3.387716,3.465200,3.299511,3.296903,3.185995,3.193707,3.091690,3.117817,3.109410,2.937581,2.930699,2.943417,2.817084,2.789944,3.074324,3.191559,3.053557,3.097008,3.068925,3.310358,3.375594,3.490229,3.579906,3.346008,3.402043,3.434343,3.317984,3.257011,3.324448,3.441613,3.322080,3.435822,3.389311,3.474016,3.412474,3.357695,3.423965,3.318423,3.224936,3.278746,3.300503,3.119495,3.529949,3.495179,3.522006,3.401724,3.432885,3.543601,3.523905,3.471311,3.322769,3.435463,3.335387,3.368502,3.406856,3.396709,3.265199,3.384351,3.397671,3.345798,3.412749,3.306324,3.329480,3.548757,3.571539,3.531285,3.459109,3.463965,3.339422,3.263263,3.140004,2.972118,2.832160,2.873508,2.799158,2.906581,2.988602,3.195267,3.069938,3.248305,3.532730,3.675086,3.615611,3.692027,3.033739,2.706299,2.698497,2.469083,3.122471,3.679130,3.751973,3.786707,3.818799,3.727086,3.785894,3.504561,3.438089,3.227146,3.200355,3.056232,2.939874,2.921356,2.860390,2.808857,2.998570,3.042512,2.962133,2.844068,2.822371,2.920406,2.952215,2.899651,3.160432,3.420918,3.337432,3.422543,3.528600,3.507152,3.409409,3.769704,3.670212,3.513673,3.500234,3.558739,3.427543,3.421488,3.407143,3.236770,3.392588,3.524382,3.549386,3.523344,3.275698,2.850976,2.848512,2.728698,2.762898,2.727540,2.845712,2.780683,2.754282,2.635280,2.716740,2.769412,2.885780,2.846089,2.762341,2.648144,2.566883,2.514471,2.465341,2.469678,2.532882,2.580409,2.522498,2.491959,2.578217,2.658993,2.760824,2.904335,2.656240,2.736480,2.683493,2.628353,2.573045,2.593713,2.670419,2.664658,2.592369,2.488772,2.521455,2.647163,2.712111,2.597291,2.522548,2.531280,2.610583,2.712184,3.155467,3.225049,3.124896,3.333038,3.371677,3.247406,3.166948,3.337737,3.442623,3.366754,2.754124,2.705147,2.753180,2.753349,2.913863,2.992141,3.052080,3.137729,2.939517,3.090321,3.283273,2.962009,2.820695,2.917948,2.876258,2.906338,3.270133,3.505323,3.082317,3.174983,3.261962,3.192202,3.295575,3.267542,3.362059,3.399102,3.393718,3.309345,3.558645,3.345974,3.493662,3.501834,3.278576,3.597302,3.427993,3.402438,3.377842,3.518962,3.336504,3.433485,3.540224,3.577717,3.621544,3.591497,3.597109,3.616624,3.838973,3.624695,3.009686,2.939524,3.065511,3.176485,3.051177,3.313885,3.168422,3.137958,3.227335,3.240370,3.069367,3.050930,3.470794,3.431885,3.432155,3.528734,3.558836,3.553386,3.561060,3.422029,3.299078,3.139545,3.159389,3.272145,3.293386,3.426448,3.289787,3.511195,3.449431,3.470340,3.367035,3.183654,3.369997,3.743100,3.982048,4.123703,3.984795,3.761263,3.695046,3.355818,3.347948,3.234286,3.619501,3.757624,3.956115,3.683959,3.494404,3.335226,3.239042,3.037916,3.084016,3.037510,3.143010,3.113848,3.244781,3.259290,3.190168,3.262644,3.157603,3.136956,3.139085,3.086277,3.097798,3.187616,3.257528,3.561410,3.522456,3.584883,3.561280,3.639524,3.457128,3.269332,3.113954,3.283669,3.417493,3.491895,3.692351,3.484868,3.302140,3.199748,3.238102,3.146609,3.038961,3.135540,3.292305,3.275984,3.382758,3.367862,3.322894,3.352557,3.362258,3.492624,3.471831,3.543530,3.652385,3.689456,3.579758,3.382311,3.365727,3.291201,3.351663,3.509038,3.284043,3.132168,3.147537,3.479235,3.556851,3.792522,3.712324,3.605355,3.561416,3.471785,3.339000,3.247644,2.927658,2.789522,2.771002,2.828415,2.815784,2.644931,2.722128,2.700158,2.859806,2.733864,2.898375,2.597707,2.563758,2.558155,2.740483,2.801628,2.825797,2.793682,3.263735,3.292347,3.218033,3.145709,3.130858,3.022216,3.100085,3.072648,3.100290,3.216601,3.313728,3.380392,3.284292,3.112230,3.038869,3.268070,3.118517,3.369452,3.438883,3.249128,3.208356,3.345622,3.378591,3.219706,3.412100,3.289511,3.475504,3.659932,3.816133,3.732180,3.573027,3.674307,3.719981,3.115805,2.764481,2.627142,2.629420,2.718683,2.779136,3.064682,2.109611,1.988953,2.087667,2.405873,2.605549,2.532288,2.551954,2.175779,2.088351,2.166357,2.332123,2.425211,2.367141,2.527509,2.557872,2.632827,2.617166,2.714610,2.743707,2.732230,2.963638,2.863912,2.664385,2.642172,2.545768,2.475291,2.360930,2.345498,2.289334,2.254854,2.267561,2.248496,2.317593,2.369492,2.422467,2.398966,2.326296,2.268346,2.336109,2.365352,2.537189,3.019863,3.047319,3.153873,3.413155,3.429832,3.164281,3.222283,3.566539,3.571587,3.520151,3.805592,3.808546,3.501384,3.545368,3.233377,3.077072,2.908873,3.012587,3.013406,2.909176,2.998657,3.276446,3.203373,2.834486,2.690001,2.887987,3.324991,3.435774,3.769899,3.825772,3.861843,3.738687,3.498749,3.093396,3.250063,3.410786,3.527693,3.673738,3.690055,3.709131,3.973093,3.866875,2.789804,2.483545,2.592090,2.661263,2.688411,3.251831,2.942120,3.154538,3.127071,3.472162,3.512599,3.270488,2.999092,2.863173,3.041123,3.108596,3.198624,3.548521,3.057961,3.187412,3.321663,3.417321,3.377511,2.926626,2.843989,2.933643,2.965902,3.190124,3.134805,3.358984,3.325443,3.352559,3.413350,3.252219,2.779900,2.842633,2.917153,2.740631,2.687905,3.123932,3.227208,3.146630,2.916135,2.750603,3.081276,2.922226,3.034394,2.621720,2.652925,2.901303,2.891779,3.155403,3.314601,3.376721,3.366159,3.359060,3.164758,3.107821,3.223799,3.112888,2.839869,3.302634,2.981003,2.894697,2.944695,2.745165,2.853327,3.095664,3.085068,2.964569,2.690149,2.784367,3.046816,2.900959,3.266612,3.257894,3.441737,3.139493,3.145568,3.152411,3.160137,3.246871,3.057555,3.115463,3.048792,2.881208,3.165520,3.091842,3.059498,3.135875,3.103558,3.186190,3.054297,3.075027,3.006778,2.946446,2.956910,2.955003,2.862472,3.109780,3.127529,3.178065,3.091594,3.047804,3.065555,3.081908,3.137224,3.119171,2.978366,3.047126,2.913792,2.994217,2.915860,2.947896,2.913511,2.815171,2.731348,2.647115,2.868879,2.933761,2.860679,2.811192,2.839140,2.897642,2.924833,2.915127,2.781111,2.721930,2.755536,2.692598,2.705832,2.682440,2.653987,2.765641,2.808320,2.799777,2.759943,2.844249,2.853363,2.711509,2.593769,2.530206,2.598914,2.530304,2.699857,2.644719,2.749284,2.757596,2.600550,2.820905,2.945631,3.112739,3.020880,2.987401,3.036176,3.010005,3.082952,3.200891,3.163024,3.208420,3.140790,3.130863,3.211861,3.174661,3.228624,3.176036,3.035867,3.088255,3.306752,3.271644,3.451306,3.570677,3.566664,3.265034,3.321409,3.300933,3.278068,3.216180,3.004928,2.997962,2.846655,2.915644,2.881590,2.984547,3.063136,3.185339,3.209774,3.140461,3.092662,3.113650,3.444548,3.356449,3.393506,3.230664,3.109360,2.933834,3.096251,3.044543,2.983925,2.770106,3.022925,2.912454,2.865086,2.656047,2.759482,2.607345,2.987780,2.826926,2.881241,2.771625,2.800770,2.687994,2.704202,2.834013,2.787580,2.744735,2.708925,2.725327,2.854005,2.819831,2.865230,2.898225,2.788719,2.982978,3.369565,3.789234,4.321524,3.525440,3.298909,2.919420,2.744357,2.730638,2.604049,2.508230,2.671591,2.969750,3.135658,3.106193,3.046666,3.042218,3.113613,2.895386,2.967409,3.000029,2.996041,3.303858,3.269356,3.163112,3.114431,3.118486,3.159128,3.381215,3.381147,3.374465,3.522648,3.551034,3.477069,3.476142,3.581824,3.606702,3.648886,3.913467,3.803265,3.714481,3.587330,3.563864,3.634052,3.669075,3.412858,3.339605,2.891801,2.728530,2.691780,2.946969,2.927297,2.751921,2.854393,2.798262,2.698416,2.610239,2.731381,2.776200,3.482230,3.351122,3.088231,3.016861,2.730877,2.840659,2.733998,2.781909,2.658071,2.502545,2.522881,2.570421,2.493699,2.575269,2.837787,2.787193,2.853223,2.742343,2.927811,3.076893,3.042977,2.992990,2.969157,2.861764,2.707950,2.868954,2.947099,2.766817,2.957509,3.021767,3.038003,3.155914,3.213639,3.407207,3.466201,3.418191,3.231703,2.970733,3.078022,2.947064,3.042889,3.102448,3.083120,3.128770,3.309805,3.228500,3.341420,3.314309,3.344366,3.219659,3.209904,3.305269,3.092375,3.252813,3.212076,3.189299,3.246137,3.195610,3.343855,3.349368,3.099570,3.132369,3.096983,3.217503,3.241978,3.372266,3.526440,3.328974,3.411194,3.398909,3.185371,3.013568,2.971858,2.998796,3.027504,3.049999,3.088302,3.252837,3.575251,3.828492,3.792957,3.885590,3.868531,3.655369,3.438555,3.417824,3.565183,3.520112,3.686128,3.757755,3.797364,3.812889,3.818198,3.840792,3.797452,3.237836,3.235528,3.055840,2.844048,3.032048,2.955111,3.253393,3.030835,2.827661,2.365959,2.599782,2.835570,3.145796,3.253262,3.140488,3.322953,3.510479,3.381448,3.420953,3.063230,3.193076,3.334898,3.386210,3.648201,3.431437,3.479002,3.198103,2.958317,2.940645,2.856642,2.800272,2.715240,2.706861,2.889185,3.020256,3.117230,3.081557,3.021856,3.011369,3.407800,3.309205,3.393499,3.282368,3.126453,3.079692,3.098170,3.124228,3.052250,3.169870,3.233015,3.261117,3.427599,3.730563,3.491773,3.445148,3.775285,3.858051,3.988168,4.242721,4.424655,3.727858,3.241431,3.446050,3.583949,4.083698,3.933611,3.776887,3.133875,3.289323,3.465940,3.863470,3.969445,3.831064,3.447623,3.263418,3.363052,3.281191,3.283933,3.339548,3.363775,3.444167,3.363048,3.202875,3.377269,3.406176,3.443169,3.714170,3.576193,3.279785,3.310160,3.575636,3.443166,3.370508,3.434497,3.488621,2.987529,2.959895,3.502596,3.614787,3.594308,3.214795,3.177271,3.078401,3.069813,3.285718,3.199898,3.091752,3.007049,3.240597,3.300844,3.232481,3.256000,3.277587,3.558826,3.635202,3.501604,3.832607,3.841888,3.462086,3.355187,3.243206,3.180329,3.127755,3.388221,3.467954,3.901114,4.274974,4.505978,4.520552,4.215123,3.985420,3.832883,3.941806,3.726335,3.693174,3.800089,3.796989,3.611576,3.272117,3.124257,3.191381,3.232547,3.458337,3.658447,3.561299,3.501559,2.707223,3.474260,3.525715,3.400350,3.262484,3.244055,3.189852,3.148807,3.111368,3.520497,3.552493,3.542249,3.536092,3.792548,3.663834,3.708164,3.758037,3.662954,3.658698,3.805089,3.738075,3.489099,3.417244,2.464026,1.970465,1.609483,1.560411,1.320397,1.339839,1.206842,1.201018,1.187445,1.234273,1.131432,1.146638,1.223096,1.230473,1.177242,1.163065,1.253627,1.271424,1.314532,1.326208,1.286999,1.347765,1.800164,1.223217,1.173142,1.104247,1.283135,1.191558,1.138660,1.221104,1.145206,1.145281,1.195588,1.187762,1.144065,1.192103,1.311799,1.278146,1.217441,1.257803,1.244715,1.225181,1.200009,1.168127,1.197433,1.244840,1.124544,1.219396,1.273884,1.286064,1.171534,1.221421,1.226778,1.284576,1.254024,1.183972,1.079949,1.244324,1.028975,1.080190,1.222664,1.090882,1.099221,1.037621,1.077414,1.091716,1.049709,1.225199,1.175371,1.413512,1.178597,1.232250,1.253791,1.119110,1.203623,1.236593,1.240297,1.259248,1.129528,1.200195,1.226162,1.150272,1.246430,1.206262,1.263312,1.237268,1.234437,1.314445,1.193142,1.146546,1.171035,1.090632,1.214890,1.110272,1.134152,1.173883,
